"No","Name","Date","Comment","Star"
"16783","Purnama Moon","27-02-2019","good","5"
"16784","Kacaribu Store","27-02-2019","okey sudah normal kembali","5"
"16785","A Google user","27-02-2019","mantull","5"
"16786","Wisnu Budi","27-02-2019","akun tiba tiba dibatasi, akun tidak bisa dipulihkan, koin pun hilang, mending pindah toko sebelah","1"
"16787","Nadira Karnain","27-02-2019","Banyak program nya.. suka belanja disini cuma yg ngejual byk yg produk palsu juga..","4"
"16788","Anggia Kamal","27-02-2019","belanja jd dalam genggaman. gak perlu ke mall.","5"
"16789","elen elen","27-02-2019","Untuk pelayanannya, sistem pengiriman, promo, pendataan bagus.. namun servernya sering banget error. Mohon segera diperbaiki","4"
"16790","Ervina Kianto","27-02-2019","good..","5"
"16791","marcos salim","27-02-2019","nice and easy","5"
"16792","TYR1 VELD","27-02-2019","Penindak lanjutan terhadap laporan penipuan sangat lambat, lollyshops telah melakukan penipuan!!!!!","1"
"16793","sugiharto Xiao","27-02-2019","susah interface skrg","4"
"16794","Rudy Squadz CB","27-02-2019","good shopping","4"
"16795","Geeyuu 0,o","27-02-2019","re-review ah soalnya balesannya kok songong gitu ya... stay bintank 1 ya shay :)","1"
"16796","Sápto Hadi","27-02-2019","Tingkatin lagi aplikasinya, sering lemot kalau buka transaksinya","5"
"16797","achmad zuhri","27-02-2019","dibanding apps marketplace lain,shoope lebih lemot . apalagi waktu awal2 buka apps dan chat dengan seller . load timenya terlalu tinggi","3"
"16798","Nur Ardiansyah","27-02-2019","very very very good","5"
"16799","Nina Soraya","27-02-2019","good application for online shop","5"
"16800","Arif Taruna","27-02-2019","Good","5"
"16801","Iskandar Maulana","27-02-2019","apa ini bisa bayar cod(ditempat) walaupun belum pernah transaksi sekali pun?","5"
"16802","Mahdia Aprilianti","27-02-2019","aplikasi suka error. verifikasi pembayaran suka sangat lambat bahkan bisa seharian.","1"
"16803","AGUSTIJANTA DWITJAHJANA ADI","27-02-2019","HP jadi lemot","1"
"16804","Hazifah Azwir","27-02-2019","shopee makin banyak usernya makin pelit. dulu subsidi 40ribu sekarang cuma 20ribu. lucu!","3"
"16805","Kita Punya","27-02-2019","makin malaslah tengok fitur gratis ongkirnya gk cocok buat daerah luar jawa, kayaknya gk niat...","1"
"16806","Redy Avianto Perdana","27-02-2019","Terlalu banyak reload, terutama pada keranjang, pengen unistall, tp banyak seler yg punya barang yg d cari, itu doang kelebihannya","3"
"16807","lintang maharani","27-02-2019","good app","5"
"16808","A Google user","27-02-2019","jos","5"
"16809","Nita Kusuma","27-02-2019","Kenapa tidak bisa login dan kode OTP tidak dikirim? padahal sebelumnya aman2 saja. Nomor telepon, email dan sandi sudah benar semua. tapi saya tetap tidak bisa login. saya coba dengan perangkat smarphone lain juga sama saja tidak bisa login. Tolong segera diperbaiki Shopee. Terimakasih","1"
"16810","Phillipus Gentur","27-02-2019","nice","5"
"16811","Novan C Nugraha","27-02-2019","Server sering error. Padahal sinyal bagus. Sering crash dan tutup sendiri. Update terbaru kalau search barang sering balik ke home. Menyebalkan","1"
"16812","Debby Nasution","27-02-2019","gooood","5"
"16813","Sefri Tamba","27-02-2019","Dear Shopee, tolong lebih responsif sama complain customer. jangan di sepelein banget tuh complain. Saya tiba2 gabisa checkout barang belanjaan dengan keterangan gagal F01, tapi coba di toko lain bisa checkout. Telfon ke CS responnya sangat buruk! live chat berasa ngomong sama tembok, email ga di ba...Full Review","1"
"16814","merry elang","27-02-2019","Ga ada apa2, tb2 Saya ga bs melakukan order.. hapus akun juga ga bs.. ktnya ada aktivitas aneh di akun Saya. CS dihubungi via chat, susah sekali.. sayang banget shopee koQ begini..kecewaaaa..","1"
"16815","Linda arianti","27-02-2019","best","5"
"16816","Nova Lita","27-02-2019","good apl","5"
"16817","Ahmad abid Raihan","27-02-2019","good","5"
"16818","Syifa Akmaliawati","27-02-2019","good","5"
"16819","Payaman","27-02-2019","Baguuuuus","5"
"16820","annisa yuniasari","27-02-2019","mau isi paket data, udh transfer malah ga keisi, secara sepihak dipindhin ke shopeepay, gak rekomen isi paket data disini","1"
"16821","A Google user","27-02-2019","Mental day pokoke","5"
"16822","A Google user","27-02-2019","👍","4"
"16823","A Google user","27-02-2019","tidak ada kepastian saat flash sale","1"
"16824","A Google user","27-02-2019","sellernya songgong2","1"
"16825","A Google user","26-02-2019","the best apps","5"
"16826","Yopie Dio","26-02-2019","Masih lemot, tapi sekarang sudah mendingan. Tolong diberi himbauan kepada pembeli untuk menyiapkan bukti2 bila ada masalah seperti barang rusak atau tidak lengkap sebelum transaksi.","3"
"16827","Dian ayu Lestari","26-02-2019","murah bagus","5"
"16828","Deska Sya'banita","26-02-2019","voucher gratis ongkirnya limited bangeet tapi bagus, enak, banyak promoo","5"
"16829","yefri danang","26-02-2019","untuk kuis shopee pilihan yang nomor 4 selalu nggak klihatan.. jadi gbsa dipilih 😢 selalu gugur kalo jawabannya yg D nggak muncul dilayar tolong di follow up nanti bintangnya aku kasih 5 lagi makasih","1"
"16830","puri rere","26-02-2019","ok good","5"
"16831","A Google user","26-02-2019","lil goooooooood!!!","5"
"16832","A Google user","26-02-2019","great","5"
"16833","A Google user","26-02-2019","my favorite ecommerce everrr","5"
"16834","Rizki Ayu Aninda Wardhani","26-02-2019","good","4"
"16835","Erlinda Vivi","26-02-2019","aplikasi bgus buat interface. tp kdg buat search lemot saat scroll mnampilkan hasil pencarian","5"
"16836","Ridwan Juliansyah","26-02-2019","susah amat cari kuis shopee kalo g da pop up nya ,wtf","2"
"16837","annisa rachman","26-02-2019","marketplace favorite..","5"
"16838","Anis Sha","26-02-2019","kena tipu di shopee. padahal harusnya bisa dicegah karna telah ajukan permintaan pembatalan,tapi rupanya bukan shopee yg mengabulkan melainkan sellernya sendiri. seller mana mau batalin, akhirnya dapet barang jelek karna seller ga mau refund. oke udah cukup belanja di shopee, plus update baru malah ...Full Review","1"
"16839","John Suparko","26-02-2019","kameranya susah bner fokus","3"
"16840","Hengky Wibowo","26-02-2019","good app","5"
"16841","Alfy Desanta Nasution","26-02-2019","good","5"
"16842","A Google user","26-02-2019","TOP👍","5"
"16843","Dark Aries","26-02-2019","Great","5"
"16844","Andy's Channel","26-02-2019","fitur status pesanan : dikemas-diterima-selesai ini membingungkan. harusnya dikemas-dikirim-diterima-selesai.","3"
"16845","A Google user","26-02-2019","oke","5"
"16846","Vony Christine","26-02-2019","shopee express nya cuma ad di daerah jabodetabek? di luar jabodetabek ga ad lagi? masa iya beli barang 90rb ongkir nya juga 90rb. padahal di tulis kalo pake shopee express belanja min 50 dpt gratis ongkir, tp cuma bisa di jabodetabek, di luar jabodetabek ga dpt. kesel juga sih, bagusan langsung di c...Full Review","3"
"16847","bernadetha eva","26-02-2019","interface berat suka loading lama pdhl jaringan full atau pake wifi","3"
"16848","A Google user","26-02-2019","kadang eror","4"
"16849","Mahardhika Frangeidie","26-02-2019","Semoga gak berat lagi","3"
"16850","Sgk","26-02-2019","Aplikasi shopee terasa berat di hp saya, sering kesusahan pada waktu mau mengetik di kolom search keyboard sering menghilang atau tidak muncul , padahal aplikasi yang lain sudah saya tutup","4"
"16851","A Google user","26-02-2019","aplikasi baik, bagus. Jaga kebaikan dan kepercayaan pengguna selalu ya! Dan tingkatkan kualitas Shopee. Ty.","4"
"16852","Bayu Sujatmiko","26-02-2019","good app, fix the app crash. keep good app and developer. Jiayo Shopee!","4"
"16853","Maryatul Qibtiyah","26-02-2019","update terbaru kenapa kode pos tidak bisa ditulis sendiri? kode pos muncul otomatis tapi tidak sesuai dengan kode pos aslinya. thx semoga lekas diperbaiki.","2"
"16854","Muhammad Ulinnuha","26-02-2019","Aplikasi lemot lelet","1"
"16855","sandi setiawandi","26-02-2019","good app","5"
"16856","Alfarine Hainur","26-02-2019","sebulan sekali minta update, ngerepotin aja hiks","2"
"16857","Yuenlissa Phan","26-02-2019","sangat mengecewakan membatasi akun dengan tanpa alasan yang jelas dan ditolak mengajukan banding. Menyediakan cashback dan promo free coin tapi saat saya undang teman saya. malah akun saya di blokir karena penyalahgunaan voucher!!","1"
"16858","Rian Kurniawan","26-02-2019","ok","5"
"16859","Indra Darmawan","26-02-2019","loading page nya kenapa lama kadang tidak terbuka terkesan berat sekali.. buka apps tokosebelah lancar cepet buat buka loading page nya,","2"
"16860","reny rachmawaty","26-02-2019","kenapa sih setiap mw pake shopee pay server error mulu..KZL!","1"
"16861","A Google user","26-02-2019","5 stars for good online market place for shop many thing that I need but 1 star because the apps became so slow loading,,I hope shopee can solve it,,after update the app,it became loading normally","5"
"16862","A Google user","26-02-2019","good. .....................","5"
"16863","karlina kara","26-02-2019","Bagus sih banyak gratis ongkir dan cashback tp hobinya suudzon, suka membatasi akses akun padahal kita ini pengguna setia shopee. Proses pemulihan akunnya juga lamaaa banget","3"
"16864","Yusuf Hawafy","26-02-2019","Kode verifikasi ga masuk masuk","1"
"16865","A Google user","26-02-2019","Sukak","4"
"16866","A Google user","26-02-2019","awan","1"
"16867","A Google user","26-02-2019","awesome","5"
"16868","Yusuf Bachtiar","26-02-2019","search rusak di asus zenfone max pro m2 mungkin ada bugs, tidak bisa digunakan","1"
"16869","Olivia Hermana","26-02-2019","sbg seller, ribet utk pemberian diskon. bl lbh simple","3"
"16870","A Google user","26-02-2019","i can't proceed payment to continue shipping","1"
"16871","Devi Rahmayani","26-02-2019","good","5"
"16872","Rini Roslianti","26-02-2019","Desain semakin menarik, tetapi program shopee gratis hadiah prosesnya tidak transparan. Setiap ikutan malah prosesnya dibatalkan terus","2"
"16873","Ermila Hafni Nasution","26-02-2019","makin lama ongkir makin mahal","3"
"16874","Lanjar A.D.","26-02-2019","Aplikasi lemot banget. Kalo dibuka nge-lag, responnya lambat. Padahal aplikasi belanja yg lain lancar dan cepet. Please fix it","2"
"16875","Abu Ribqa","26-02-2019","kenapa meati pke kode OTP gk kyak yg lain. Ini email-pasword udah bnr,msh jg pke kode OTP yg ribet bgt & suaah bgt dptnya. Tiap gnti hp mau login msti susah,akhirnya gk kepake dah shopeenya","1"
"16876","A Google user","26-02-2019","It's really help","5"
"16877","wuriiy utamiiy","26-02-2019","aplikasi belanja online hargamurah free ongkir","5"
"16878","Inayah Nurila","26-02-2019","very slow applikasi","3"
"16879","Arief Rahman","26-02-2019","best online shop app","5"
"16880","Lalita Arkamaya Sae","26-02-2019","Kenapa sehabis 2 kali update terakhir ini aplikasinya malah makin lambat yah? :( sering banget freeze, sewaktu waktu bisa keluar sendiri dari app, atau kembali ke awal. Padahal baru online hitungan menit. Mohon diperbaiki.","2"
"16881","Lola Adika","26-02-2019","LOVE BGT!!","5"
"16882","Alpaca","25-02-2019","lebih suka versi yg lama yang baru susah cek halaman toko kita harus klik atas dlu","1"
"16883","hilda kharisma","25-02-2019","good","5"
"16884","ranatia putri","25-02-2019","so far, shopee is the best ecommerce","5"
"16885","Taecax x","25-02-2019","💜","4"
"16886","Danzo GAMING","25-02-2019","good","5"
"16887","Octo Mozza","25-02-2019","🍦","5"
"16888","New Pelangi","25-02-2019","best aplikasi","5"
"16889","echiizato","25-02-2019","penarikan dana shopeepay, nama ibu kandung. ga logis bet, itu data kan sering dipakai buat perbankan.","1"
"16890","Nabila Arifannisa","25-02-2019","Aplikasi mudah digunakan, lengkap, menyediakan barang dari harga yang paling murah hingga paling mahal. namun, aplikasi sering ngadet, dan lola.","4"
"16891","A Google user","25-02-2019","makasih dengan adanya aplikasi ini mamah saya jadi sering ada dirumah terus kalo beli sayuran dipasar dan saya bisa kerja dengan lancar","5"
"16892","fredy sukmawan","25-02-2019","satisfied shopping","5"
"16893","Sonia Isabella","25-02-2019","nice","5"
"16894","Xiaoqio Ling","25-02-2019","so far ok","5"
"16895","Jamal Malik","25-02-2019","terlalu banyak loading setiap buka menu. loading nya pun lama padahal koneksi stabil. masalah pengembalian dana, shopee pay dan yg berkaitan dgn duit sering bermasalah. gak banget lah UX nya, jauh dibandingkan dgn tokped atau Bukalapak","1"
"16896","A Google user","25-02-2019","good","5"
"16897","A Google user","25-02-2019","Aplikasi paliing taiiii....maen sembarangan membatasi akun, ditanya ke CS masalahnya apa, jawabannya plintat plintut...asu. Jangan pasang aplikasi ini, pasti nyesel... Masih banyak aplikasi e-comm yang jauh lebih baik dari tai yang ini.","1"
"16898","A Google user","25-02-2019","not user friendly to activate voucher is not provided on the check-out screen.","3"
"16899","Defita Ayu Sagita","25-02-2019","Sistem aplikasinya jelek. Loading lama, banyak iklan.","1"
"16900","A Google user","25-02-2019","good.","5"
"16901","Margaretta Guanawan","25-02-2019","usefull application but sometimes the server has low response.","4"
"16902","A Google user","25-02-2019","Thank you","5"
"16903","Nining Pratiwi","25-02-2019","New update not good. I want to change address but can't. Always back to initial display.","1"
"16904","Rei Hanazawa","25-02-2019","Koin buat review penilaian barang gak bisa masuk, tolong diperbaiki~","3"
"16905","Intan Listiya","25-02-2019","sejauh ini sih nyaman aja belanja online di shopee.. aman juga..","5"
"16906","Fani Sihombing","25-02-2019","super murmer, free ongkir, kalo bisa diskonnya lebih besar lagi untuk shopee. Biar makin sering shopping di shopee 😂😂😂","5"
"16907","bunawan amddd","25-02-2019","amazing","5"
"16908","Uswatun Hasanah","25-02-2019","sudah ga lag lagi","4"
"16909","Girlline Gillang","25-02-2019","semanjak januari. status ""min. belanja"" untuk gratis ongkir kadang berubah setiap load page. kadang min. 300rb padahal semestinya 50rb, kadang tarif ongkir tidak jelas berapa (karena berubah juga setiap reload page). walaupun sudah di-setting sesuai daerah tempat tinggal, tapi tarif ongkir yang dica...Full Review","3"
"16910","babay a","25-02-2019","Jujur.. Ga suka sama app satu ini. Soalnya ribet bgt daftarnya.. Mulai dari kode OTP yg ga masuk2 ke no HP.. tulis written Captha yg suka gagal padahal udah bener.. dan aplikasinya berat di HP. Ga rekomen. Emang kalau harga banyak yg murah.. Tapi jd gemes aja setiap mau chekout harus nunggu konfirma...Full Review","1"
"16911","Jordan Sipayung","25-02-2019","excellent","5"
"16912","Alif Rizky","25-02-2019","ketika melakukan transaksi, aplikasi shopee sangat sering tidak terverifikasi ketika melakukan transaksi, dan saya rugi","1"
"16913","A Google user","25-02-2019","tidak bisa login lewat nomor, kode OTP ga dikirim2. so bad!","1"
"16914","Nur Aini","25-02-2019","kenapaa saya tidak bisa mengisi alamat rumah dengan tulisan ""alamat tidak sah""?","2"
"16915","Bambang Purwantoro","25-02-2019","mudah memilih barang ataupun toko yg bagus. banyak diskon dan free ongkirnya","5"
"16916","Maghfiroh Akbar","25-02-2019","Easy","5"
"16917","andrazz doank","25-02-2019","Lumayan bagus fitur nya","5"
"16918","Firman Atd","25-02-2019","shooping happyyyy","5"
"16919","FI DIARNI","25-02-2019","Very recommended online shop","5"
"16920","Titin Wahyuningsih","25-02-2019","sangat sukaaaaa.....sekaliiiii....blnj dishopee","5"
"16921","A Google user","25-02-2019","Baguss kalian harus download","5"
"16922","jewelgyu shop","25-02-2019","Recommended. Tapi ada 1 masalah akhir2 ini tidak muncul notifikasi sama sekali. Sebagai seller, ini sangat merugikan karena notifikasi chat dan pemesanan tidak masuk. Jadi tidak tahu kalau ada chat dan pesanan. Tolong untuk di perbaiki, karena sangat mengganggu. Aplikasi juga sudah saya update yang ...Full Review","4"
